time_stamp,sensor_index,pm2.5_atm,time_stamp_UTC
1689990000,110634,3.616,2023-07-21 19:40:00-06:00
1689989400,110634,3.343,2023-07-21 19:30:00-06:00
1689988800,110634,2.986,2023-07-21 19:20:00-06:00
1689988200,110634,2.744,2023-07-21 19:10:00-06:00
1689987600,110634,2.857,2023-07-21 19:00:00-06:00
1689987000,110634,2.547,2023-07-21 18:50:00-06:00
1689986400,110634,2.746,2023-07-21 18:40:00-06:00
1689985800,110634,3.067,2023-07-21 18:30:00-06:00
1689985200,110634,3.031,2023-07-21 18:20:00-06:00
1689984600,110634,3.164,2023-07-21 18:10:00-06:00
1689984000,110634,3.045,2023-07-21 18:00:00-06:00
1689983400,110634,2.7510000000000003,2023-07-21 17:50:00-06:00
1689982800,110634,2.669,2023-07-21 17:40:00-06:00
1689982200,110634,3.003,2023-07-21 17:30:00-06:00
1689981600,110634,2.736,2023-07-21 17:20:00-06:00
1689981000,110634,2.715,2023-07-21 17:10:00-06:00
1689980400,110634,2.706,2023-07-21 17:00:00-06:00
1689979800,110634,2.692,2023-07-21 16:50:00-06:00
1689979200,110634,2.557,2023-07-21 16:40:00-06:00
1689978600,110634,2.571,2023-07-21 16:30:00-06:00
1689978000,110634,2.514,2023-07-21 16:20:00-06:00
1689977400,110634,2.204,2023-07-21 16:10:00-06:00
1689976800,110634,2.27,2023-07-21 16:00:00-06:00
1689976200,110634,2.3280000000000003,2023-07-21 15:50:00-06:00
1689975600,110634,2.66,2023-07-21 15:40:00-06:00
1689975000,110634,2.435,2023-07-21 15:30:00-06:00
1689974400,110634,2.7030000000000003,2023-07-21 15:20:00-06:00
1689973800,110634,3.214,2023-07-21 15:10:00-06:00
1689973200,110634,3.38,2023-07-21 15:00:00-06:00
1689972600,110634,3.545,2023-07-21 14:50:00-06:00
1689972000,110634,2.966,2023-07-21 14:40:00-06:00
1689971400,110634,3.126,2023-07-21 14:30:00-06:00
1689970800,110634,3.143,2023-07-21 14:20:00-06:00
1689970200,110634,3.41,2023-07-21 14:10:00-06:00
1689969600,110634,3.255,2023-07-21 14:00:00-06:00
1689969000,110634,4.351,2023-07-21 13:50:00-06:00
1689968400,110634,4.19,2023-07-21 13:40:00-06:00
1689967800,110634,4.731,2023-07-21 13:30:00-06:00
1689967200,110634,4.879,2023-07-21 13:20:00-06:00
1689966600,110634,4.669,2023-07-21 13:10:00-06:00
1689966000,110634,4.6370000000000005,2023-07-21 13:00:00-06:00
1689965400,110634,4.498,2023-07-21 12:50:00-06:00
1689964800,110634,4.626,2023-07-21 12:40:00-06:00
1689964200,110634,4.718,2023-07-21 12:30:00-06:00
1689963600,110634,4.739,2023-07-21 12:20:00-06:00
1689963000,110634,4.665,2023-07-21 12:10:00-06:00
1689962400,110634,4.789,2023-07-21 12:00:00-06:00
1689961800,110634,4.821,2023-07-21 11:50:00-06:00
1689961200,110634,5.158,2023-07-21 11:40:00-06:00
1689960600,110634,4.682,2023-07-21 11:30:00-06:00
1689960000,110634,4.136,2023-07-21 11:20:00-06:00
1689959400,110634,4.625,2023-07-21 11:10:00-06:00
1689958800,110634,4.902,2023-07-21 11:00:00-06:00
1689958200,110634,5.234,2023-07-21 10:50:00-06:00
1689957600,110634,4.996,2023-07-21 10:40:00-06:00
1689957000,110634,5.186999999999999,2023-07-21 10:30:00-06:00
1689956400,110634,5.338,2023-07-21 10:20:00-06:00
1689955800,110634,5.5120000000000005,2023-07-21 10:10:00-06:00
1689955200,110634,5.839,2023-07-21 10:00:00-06:00
1689954600,110634,6.182,2023-07-21 09:50:00-06:00
1689954000,110634,5.632,2023-07-21 09:40:00-06:00
1689953400,110634,5.794,2023-07-21 09:30:00-06:00
1689952800,110634,5.833,2023-07-21 09:20:00-06:00
1689952200,110634,6.479,2023-07-21 09:10:00-06:00
1689951600,110634,6.329000000000001,2023-07-21 09:00:00-06:00
1689951000,110634,7.554,2023-07-21 08:50:00-06:00
1689950400,110634,6.17,2023-07-21 08:40:00-06:00
1689949800,110634,5.845,2023-07-21 08:30:00-06:00
1689949200,110634,5.96,2023-07-21 08:20:00-06:00
1689948600,110634,6.006,2023-07-21 08:10:00-06:00
1689948000,110634,5.764,2023-07-21 08:00:00-06:00
1689947400,110634,5.652,2023-07-21 07:50:00-06:00
1689946800,110634,6.018000000000001,2023-07-21 07:40:00-06:00
1689946200,110634,6.539,2023-07-21 07:30:00-06:00
1689945600,110634,6.054,2023-07-21 07:20:00-06:00
1689945000,110634,6.226,2023-07-21 07:10:00-06:00
1689944400,110634,6.382,2023-07-21 07:00:00-06:00
1689943800,110634,6.649,2023-07-21 06:50:00-06:00
