LATITUDE,LONGITUDE,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,DAYNIGHT,X,Y
33.716096999999998,-117.711079999999995,5751.000000000000000,7257.000000000000000,8/10/2022 0:00:00,1828,L8,OLI,L,D,-117.711067940000007,33.716092099999997
33.716098000000002,-117.710756000000003,5752.000000000000000,7257.000000000000000,8/10/2022 0:00:00,1828,L8,OLI,M,D,-117.710743940000000,33.716093100000002
33.715828000000002,-117.710753999999994,5752.000000000000000,7258.000000000000000,8/10/2022 0:00:00,1828,L8,OLI,H,D,-117.710741940000005,33.715823100000001
33.715828000000002,-117.710753999999994,7062.000000000000000,1978.000000000000000,8/10/2022 0:00:00,1829,L8,OLI,H,D,-117.710741940000005,33.715823100000001
33.716098000000002,-117.710756000000003,7062.000000000000000,1977.000000000000000,8/10/2022 0:00:00,1829,L8,OLI,M,D,-117.710743940000000,33.716093100000002
33.716096999999998,-117.711079999999995,7061.000000000000000,1977.000000000000000,8/10/2022 0:00:00,1829,L8,OLI,L,D,-117.711067940000007,33.716092099999997
33.716098000000002,-117.710756000000003,2252.000000000000000,1897.000000000000000,8/11/2022 0:00:00,1822,L9,OLI-2,M,D,-117.710743940000000,33.716093100000002
33.715828000000002,-117.710753999999994,2252.000000000000000,1898.000000000000000,8/11/2022 0:00:00,1822,L9,OLI-2,H,D,-117.710741940000005,33.715823100000001
33.717540000000000,-117.695227000000003,2300.000000000000000,1892.000000000000000,8/11/2022 0:00:00,1822,L9,OLI-2,L,D,-117.695214940000000,33.717535099999999
34.291755000000002,-118.801621999999995,2440.000000000000000,5078.000000000000000,8/18/2022 0:00:00,1828,L9,OLI-2,H,D,-118.801609709999994,34.291750100000002
34.291750000000000,-118.801947999999996,2439.000000000000000,5078.000000000000000,8/18/2022 0:00:00,1828,L9,OLI-2,H,D,-118.801935709999995,34.291745100000000
33.717269000000002,-117.695223999999996,7130.000000000000000,1973.000000000000000,8/18/2022 0:00:00,1828,L9,OLI-2,H,D,-117.695211939999993,33.717264100000001
33.715828000000002,-117.710753999999994,7082.000000000000000,1978.000000000000000,8/18/2022 0:00:00,1828,L9,OLI-2,H,D,-117.710741940000005,33.715823100000001
33.716098000000002,-117.710756000000003,7082.000000000000000,1977.000000000000000,8/18/2022 0:00:00,1828,L9,OLI-2,H,D,-117.710743940000000,33.716093100000002
33.717269000000002,-117.695223999999996,5820.000000000000000,7243.000000000000000,8/18/2022 0:00:00,1828,L9,OLI-2,H,D,-117.695211939999993,33.717264100000001
33.715828000000002,-117.710753999999994,5772.000000000000000,7248.000000000000000,8/18/2022 0:00:00,1828,L9,OLI-2,H,D,-117.710741940000005,33.715823100000001
33.716098000000002,-117.710756000000003,5772.000000000000000,7247.000000000000000,8/18/2022 0:00:00,1828,L9,OLI-2,H,D,-117.710743940000000,33.716093100000002
34.291755000000002,-118.801621999999995,2400.000000000000000,5088.000000000000000,8/26/2022 0:00:00,1828,L8,OLI,H,D,-118.801609709999994,34.291750100000002
34.291750000000000,-118.801947999999996,2399.000000000000000,5088.000000000000000,8/26/2022 0:00:00,1828,L8,OLI,H,D,-118.801935709999995,34.291745100000000
34.292020000000001,-118.801953999999995,2399.000000000000000,5087.000000000000000,8/26/2022 0:00:00,1828,L8,OLI,H,D,-118.801941709999994,34.292015100000000
33.715828000000002,-117.710753999999994,5732.000000000000000,7258.000000000000000,8/26/2022 0:00:00,1828,L8,OLI,H,D,-117.710741940000005,33.715823100000001
33.716098000000002,-117.710756000000003,5732.000000000000000,7257.000000000000000,8/26/2022 0:00:00,1828,L8,OLI,H,D,-117.710743940000000,33.716093100000002
33.716098000000002,-117.710756000000003,7042.000000000000000,1977.000000000000000,8/26/2022 0:00:00,1829,L8,OLI,H,D,-117.710743940000000,33.716093100000002
33.715828000000002,-117.710753999999994,7042.000000000000000,1978.000000000000000,8/26/2022 0:00:00,1829,L8,OLI,H,D,-117.710741940000005,33.715823100000001
33.716098000000002,-117.710756000000003,2212.000000000000000,1897.000000000000000,8/27/2022 0:00:00,1822,L9,OLI-2,H,D,-117.710743940000000,33.716093100000002
33.715828000000002,-117.710753999999994,2212.000000000000000,1898.000000000000000,8/27/2022 0:00:00,1822,L9,OLI-2,H,D,-117.710741940000005,33.715823100000001
33.717269000000002,-117.695223999999996,2260.000000000000000,1893.000000000000000,8/27/2022 0:00:00,1822,L9,OLI-2,L,D,-117.695211939999993,33.717264100000001
33.715826000000000,-117.711078000000001,7021.000000000000000,1978.000000000000000,9/3/2022 0:00:00,1828,L9,OLI-2,M,D,-117.711065939999997,33.715821099999999
33.717540000000000,-117.695227000000003,7070.000000000000000,1972.000000000000000,9/3/2022 0:00:00,1828,L9,OLI-2,H,D,-117.695214940000000,33.717535099999999
33.715828000000002,-117.710753999999994,7022.000000000000000,1978.000000000000000,9/3/2022 0:00:00,1828,L9,OLI-2,H,D,-117.710741940000005,33.715823100000001
33.716098000000002,-117.710756000000003,7022.000000000000000,1977.000000000000000,9/3/2022 0:00:00,1828,L9,OLI-2,H,D,-117.710743940000000,33.716093100000002
34.291744999999999,-118.802273999999997,2378.000000000000000,5078.000000000000000,9/3/2022 0:00:00,1828,L9,OLI-2,L,D,-118.802261709999996,34.291740099999998
34.292020000000001,-118.801953999999995,2379.000000000000000,5077.000000000000000,9/3/2022 0:00:00,1828,L9,OLI-2,L,D,-118.801941709999994,34.292015100000000
34.291750000000000,-118.801947999999996,2379.000000000000000,5078.000000000000000,9/3/2022 0:00:00,1828,L9,OLI-2,H,D,-118.801935709999995,34.291745100000000
33.715826000000000,-117.711078000000001,5711.000000000000000,7248.000000000000000,9/3/2022 0:00:00,1828,L9,OLI-2,M,D,-117.711065939999997,33.715821099999999
33.716098000000002,-117.710756000000003,5712.000000000000000,7247.000000000000000,9/3/2022 0:00:00,1828,L9,OLI-2,H,D,-117.710743940000000,33.716093100000002
33.715828000000002,-117.710753999999994,5712.000000000000000,7248.000000000000000,9/3/2022 0:00:00,1828,L9,OLI-2,H,D,-117.710741940000005,33.715823100000001
33.717540000000000,-117.695227000000003,5760.000000000000000,7242.000000000000000,9/3/2022 0:00:00,1828,L9,OLI-2,H,D,-117.695214940000000,33.717535099999999
34.291750000000000,-118.801947999999996,2419.000000000000000,5088.000000000000000,9/11/2022 0:00:00,1828,L8,OLI,H,D,-118.801935709999995,34.291745100000000
34.291479000000002,-118.801941999999997,2419.000000000000000,5089.000000000000000,9/11/2022 0:00:00,1828,L8,OLI,H,D,-118.801929709999996,34.291474100000002
34.291755000000002,-118.801621999999995,2420.000000000000000,5088.000000000000000,9/11/2022 0:00:00,1828,L8,OLI,H,D,-118.801609709999994,34.291750100000002
33.716096999999998,-117.711079999999995,5751.000000000000000,7257.000000000000000,9/11/2022 0:00:00,1828,L8,OLI,H,D,-117.711067940000007,33.716092099999997
33.716098000000002,-117.710756000000003,5752.000000000000000,7257.000000000000000,9/11/2022 0:00:00,1828,L8,OLI,H,D,-117.710743940000000,33.716093100000002
33.715828000000002,-117.710753999999994,5752.000000000000000,7258.000000000000000,9/11/2022 0:00:00,1828,L8,OLI,H,D,-117.710741940000005,33.715823100000001
34.292020000000001,-118.801953999999995,2419.000000000000000,5087.000000000000000,9/11/2022 0:00:00,1828,L8,OLI,H,D,-118.801941709999994,34.292015100000000
33.715828000000002,-117.710753999999994,7062.000000000000000,1978.000000000000000,9/11/2022 0:00:00,1829,L8,OLI,H,D,-117.710741940000005,33.715823100000001
33.716098000000002,-117.710756000000003,7062.000000000000000,1977.000000000000000,9/11/2022 0:00:00,1829,L8,OLI,H,D,-117.710743940000000,33.716093100000002
33.716096999999998,-117.711079999999995,7061.000000000000000,1977.000000000000000,9/11/2022 0:00:00,1829,L8,OLI,L,D,-117.711067940000007,33.716092099999997
33.717269000000002,-117.695223999999996,2220.000000000000000,1893.000000000000000,9/12/2022 0:00:00,1822,L9,OLI-2,H,D,-117.695211939999993,33.717264100000001
30.340686000000002,-97.619293999999996,4621.000000000000000,3719.000000000000000,9/25/2022 0:00:00,1703,L8,OLI,H,D,-97.619286419999995,30.340680720000002
33.716098000000002,-117.710756000000003,2202.000000000000000,1897.000000000000000,9/28/2022 0:00:00,1822,L9,OLI-2,H,D,-117.710743940000000,33.716093100000002
33.716096999999998,-117.711079999999995,2201.000000000000000,1897.000000000000000,9/28/2022 0:00:00,1822,L9,OLI-2,L,D,-117.711067940000007,33.716092099999997
33.717269000000002,-117.695223999999996,2250.000000000000000,1893.000000000000000,9/28/2022 0:00:00,1822,L9,OLI-2,H,D,-117.695211939999993,33.717264100000001
33.715828000000002,-117.710753999999994,2202.000000000000000,1898.000000000000000,9/28/2022 0:00:00,1822,L9,OLI-2,H,D,-117.710741940000005,33.715823100000001
34.291483999999997,-118.801615999999996,2360.000000000000000,5079.000000000000000,10/5/2022 0:00:00,1828,L9,OLI-2,H,D,-118.801603709999995,34.291479099999997
34.291755000000002,-118.801621999999995,2360.000000000000000,5078.000000000000000,10/5/2022 0:00:00,1828,L9,OLI-2,H,D,-118.801609709999994,34.291750100000002
34.291479000000002,-118.801941999999997,2359.000000000000000,5079.000000000000000,10/5/2022 0:00:00,1828,L9,OLI-2,M,D,-118.801929709999996,34.291474100000002
34.291750000000000,-118.801947999999996,2359.000000000000000,5078.000000000000000,10/5/2022 0:00:00,1828,L9,OLI-2,H,D,-118.801935709999995,34.291745100000000
34.292020000000001,-118.801953999999995,2359.000000000000000,5077.000000000000000,10/5/2022 0:00:00,1828,L9,OLI-2,H,D,-118.801941709999994,34.292015100000000
33.716098000000002,-117.710756000000003,5692.000000000000000,7247.000000000000000,10/5/2022 0:00:00,1828,L9,OLI-2,H,D,-117.710743940000000,33.716093100000002
33.715828000000002,-117.710753999999994,5692.000000000000000,7248.000000000000000,10/5/2022 0:00:00,1828,L9,OLI-2,H,D,-117.710741940000005,33.715823100000001
33.717269000000002,-117.695223999999996,5740.000000000000000,7243.000000000000000,10/5/2022 0:00:00,1828,L9,OLI-2,H,D,-117.695211939999993,33.717264100000001
30.340686000000002,-97.619293999999996,4511.000000000000000,3729.000000000000000,10/11/2022 0:00:00,1703,L8,OLI,H,D,-97.619286419999995,30.340680720000002
34.291755000000002,-118.801621999999995,2300.000000000000000,5088.000000000000000,10/13/2022 0:00:00,1828,L8,OLI,H,D,-118.801609709999994,34.291750100000002
34.291750000000000,-118.801947999999996,2299.000000000000000,5088.000000000000000,10/13/2022 0:00:00,1828,L8,OLI,H,D,-118.801935709999995,34.291745100000000
30.340686000000002,-97.619293999999996,4611.000000000000000,3719.000000000000000,10/19/2022 0:00:00,1703,L9,OLI-2,H,D,-97.619286419999995,30.340680720000002
33.715828000000002,-117.710753999999994,5752.000000000000000,7248.000000000000000,10/21/2022 0:00:00,1828,L9,OLI-2,M,D,-117.710741940000005,33.715823100000001
33.716098000000002,-117.710756000000003,5752.000000000000000,7247.000000000000000,10/21/2022 0:00:00,1828,L9,OLI-2,M,D,-117.710743940000000,33.716093100000002
33.715826000000000,-117.711078000000001,5751.000000000000000,7248.000000000000000,10/21/2022 0:00:00,1828,L9,OLI-2,L,D,-117.711065939999997,33.715821099999999
33.716096999999998,-117.711079999999995,5751.000000000000000,7247.000000000000000,10/21/2022 0:00:00,1828,L9,OLI-2,M,D,-117.711067940000007,33.716092099999997
34.291755000000002,-118.801621999999995,2420.000000000000000,5078.000000000000000,10/21/2022 0:00:00,1828,L9,OLI-2,H,D,-118.801609709999994,34.291750100000002
34.291479000000002,-118.801941999999997,2419.000000000000000,5079.000000000000000,10/21/2022 0:00:00,1828,L9,OLI-2,M,D,-118.801929709999996,34.291474100000002
34.291750000000000,-118.801947999999996,2419.000000000000000,5078.000000000000000,10/21/2022 0:00:00,1828,L9,OLI-2,H,D,-118.801935709999995,34.291745100000000
34.292020000000001,-118.801953999999995,2419.000000000000000,5077.000000000000000,10/21/2022 0:00:00,1828,L9,OLI-2,H,D,-118.801941709999994,34.292015100000000
34.291744999999999,-118.802273999999997,2418.000000000000000,5078.000000000000000,10/21/2022 0:00:00,1828,L9,OLI-2,M,D,-118.802261709999996,34.291740099999998
33.715828000000002,-117.710753999999994,7062.000000000000000,1978.000000000000000,10/21/2022 0:00:00,1829,L9,OLI-2,M,D,-117.710741940000005,33.715823100000001
33.716098000000002,-117.710756000000003,7062.000000000000000,1977.000000000000000,10/21/2022 0:00:00,1829,L9,OLI-2,M,D,-117.710743940000000,33.716093100000002
33.715826000000000,-117.711078000000001,7061.000000000000000,1978.000000000000000,10/21/2022 0:00:00,1829,L9,OLI-2,L,D,-117.711065939999997,33.715821099999999
33.716096999999998,-117.711079999999995,7061.000000000000000,1977.000000000000000,10/21/2022 0:00:00,1829,L9,OLI-2,M,D,-117.711067940000007,33.716092099999997
33.717269000000002,-117.695223999999996,5800.000000000000000,7253.000000000000000,10/29/2022 0:00:00,1828,L8,OLI,M,D,-117.695211939999993,33.717264100000001
33.717540000000000,-117.695227000000003,5800.000000000000000,7252.000000000000000,10/29/2022 0:00:00,1828,L8,OLI,M,D,-117.695214940000000,33.717535099999999
33.715828000000002,-117.710753999999994,5752.000000000000000,7258.000000000000000,10/29/2022 0:00:00,1828,L8,OLI,H,D,-117.710741940000005,33.715823100000001
33.716098000000002,-117.710756000000003,5752.000000000000000,7257.000000000000000,10/29/2022 0:00:00,1828,L8,OLI,H,D,-117.710743940000000,33.716093100000002
33.715826000000000,-117.711078000000001,5751.000000000000000,7258.000000000000000,10/29/2022 0:00:00,1828,L8,OLI,H,D,-117.711065939999997,33.715821099999999
34.291483999999997,-118.801615999999996,2420.000000000000000,5089.000000000000000,10/29/2022 0:00:00,1828,L8,OLI,H,D,-118.801603709999995,34.291479099999997
34.291755000000002,-118.801621999999995,2420.000000000000000,5088.000000000000000,10/29/2022 0:00:00,1828,L8,OLI,H,D,-118.801609709999994,34.291750100000002
34.291479000000002,-118.801941999999997,2419.000000000000000,5089.000000000000000,10/29/2022 0:00:00,1828,L8,OLI,H,D,-118.801929709999996,34.291474100000002
34.291750000000000,-118.801947999999996,2419.000000000000000,5088.000000000000000,10/29/2022 0:00:00,1828,L8,OLI,H,D,-118.801935709999995,34.291745100000000
34.292020000000001,-118.801953999999995,2419.000000000000000,5087.000000000000000,10/29/2022 0:00:00,1828,L8,OLI,H,D,-118.801941709999994,34.292015100000000
33.717269000000002,-117.695223999999996,7120.000000000000000,1973.000000000000000,10/29/2022 0:00:00,1829,L8,OLI,M,D,-117.695211939999993,33.717264100000001
33.717540000000000,-117.695227000000003,7120.000000000000000,1972.000000000000000,10/29/2022 0:00:00,1829,L8,OLI,M,D,-117.695214940000000,33.717535099999999
33.715828000000002,-117.710753999999994,7072.000000000000000,1978.000000000000000,10/29/2022 0:00:00,1829,L8,OLI,H,D,-117.710741940000005,33.715823100000001
33.716098000000002,-117.710756000000003,7072.000000000000000,1977.000000000000000,10/29/2022 0:00:00,1829,L8,OLI,H,D,-117.710743940000000,33.716093100000002
33.715826000000000,-117.711078000000001,7071.000000000000000,1978.000000000000000,10/29/2022 0:00:00,1829,L8,OLI,H,D,-117.711065939999997,33.715821099999999
33.716096999999998,-117.711079999999995,2191.000000000000000,1897.000000000000000,10/30/2022 0:00:00,1822,L9,OLI-2,H,D,-117.711067940000007,33.716092099999997
33.715826000000000,-117.711078000000001,2191.000000000000000,1898.000000000000000,10/30/2022 0:00:00,1822,L9,OLI-2,H,D,-117.711065939999997,33.715821099999999
33.716098000000002,-117.710756000000003,2192.000000000000000,1897.000000000000000,10/30/2022 0:00:00,1822,L9,OLI-2,H,D,-117.710743940000000,33.716093100000002
33.715828000000002,-117.710753999999994,2192.000000000000000,1898.000000000000000,10/30/2022 0:00:00,1822,L9,OLI-2,H,D,-117.710741940000005,33.715823100000001
34.291483999999997,-118.801615999999996,2380.000000000000000,5079.000000000000000,11/6/2022 0:00:00,1828,L9,OLI-2,H,D,-118.801603709999995,34.291479099999997
33.715826000000000,-117.711078000000001,5711.000000000000000,7248.000000000000000,11/6/2022 0:00:00,1828,L9,OLI-2,L,D,-117.711065939999997,33.715821099999999
33.716098000000002,-117.710756000000003,5712.000000000000000,7247.000000000000000,11/6/2022 0:00:00,1828,L9,OLI-2,H,D,-117.710743940000000,33.716093100000002
33.715828000000002,-117.710753999999994,5712.000000000000000,7248.000000000000000,11/6/2022 0:00:00,1828,L9,OLI-2,H,D,-117.710741940000005,33.715823100000001
33.717540000000000,-117.695227000000003,5760.000000000000000,7242.000000000000000,11/6/2022 0:00:00,1828,L9,OLI-2,M,D,-117.695214940000000,33.717535099999999
33.717269000000002,-117.695223999999996,5760.000000000000000,7243.000000000000000,11/6/2022 0:00:00,1828,L9,OLI-2,L,D,-117.695211939999993,33.717264100000001
34.292020000000001,-118.801953999999995,2379.000000000000000,5077.000000000000000,11/6/2022 0:00:00,1828,L9,OLI-2,H,D,-118.801941709999994,34.292015100000000
34.291479000000002,-118.801941999999997,2379.000000000000000,5079.000000000000000,11/6/2022 0:00:00,1828,L9,OLI-2,H,D,-118.801929709999996,34.291474100000002
34.291755000000002,-118.801621999999995,2380.000000000000000,5078.000000000000000,11/6/2022 0:00:00,1828,L9,OLI-2,H,D,-118.801609709999994,34.291750100000002
34.291750000000000,-118.801947999999996,2379.000000000000000,5078.000000000000000,11/6/2022 0:00:00,1828,L9,OLI-2,H,D,-118.801935709999995,34.291745100000000
33.715828000000002,-117.710753999999994,7022.000000000000000,1978.000000000000000,11/6/2022 0:00:00,1829,L9,OLI-2,H,D,-117.710741940000005,33.715823100000001
33.717540000000000,-117.695227000000003,7070.000000000000000,1972.000000000000000,11/6/2022 0:00:00,1829,L9,OLI-2,M,D,-117.695214940000000,33.717535099999999
33.717269000000002,-117.695223999999996,7070.000000000000000,1973.000000000000000,11/6/2022 0:00:00,1829,L9,OLI-2,L,D,-117.695211939999993,33.717264100000001
33.716098000000002,-117.710756000000003,7022.000000000000000,1977.000000000000000,11/6/2022 0:00:00,1829,L9,OLI-2,H,D,-117.710743940000000,33.716093100000002
33.715826000000000,-117.711078000000001,7021.000000000000000,1978.000000000000000,11/6/2022 0:00:00,1829,L9,OLI-2,L,D,-117.711065939999997,33.715821099999999
30.340686000000002,-97.619293999999996,4581.000000000000000,3729.000000000000000,11/12/2022 0:00:00,1703,L8,OLI,H,D,-97.619286419999995,30.340680720000002
33.715826000000000,-117.711078000000001,5701.000000000000000,7258.000000000000000,11/14/2022 0:00:00,1828,L8,OLI,H,D,-117.711065939999997,33.715821099999999
33.716098000000002,-117.710756000000003,5702.000000000000000,7257.000000000000000,11/14/2022 0:00:00,1828,L8,OLI,H,D,-117.710743940000000,33.716093100000002
33.715828000000002,-117.710753999999994,5702.000000000000000,7258.000000000000000,11/14/2022 0:00:00,1828,L8,OLI,H,D,-117.710741940000005,33.715823100000001
33.715829999999997,-117.710430000000002,5703.000000000000000,7258.000000000000000,11/14/2022 0:00:00,1828,L8,OLI,M,D,-117.710417939999999,33.715825100000004
33.717269000000002,-117.695223999999996,5750.000000000000000,7253.000000000000000,11/14/2022 0:00:00,1828,L8,OLI,H,D,-117.695211939999993,33.717264100000001
34.291744999999999,-118.802273999999997,2368.000000000000000,5088.000000000000000,11/14/2022 0:00:00,1828,L8,OLI,M,D,-118.802261709999996,34.291740099999998
34.292020000000001,-118.801953999999995,2369.000000000000000,5087.000000000000000,11/14/2022 0:00:00,1828,L8,OLI,H,D,-118.801941709999994,34.292015100000000
34.291750000000000,-118.801947999999996,2369.000000000000000,5088.000000000000000,11/14/2022 0:00:00,1828,L8,OLI,H,D,-118.801935709999995,34.291745100000000
34.291479000000002,-118.801941999999997,2369.000000000000000,5089.000000000000000,11/14/2022 0:00:00,1828,L8,OLI,H,D,-118.801929709999996,34.291474100000002
34.291755000000002,-118.801621999999995,2370.000000000000000,5088.000000000000000,11/14/2022 0:00:00,1828,L8,OLI,H,D,-118.801609709999994,34.291750100000002
34.291483999999997,-118.801615999999996,2370.000000000000000,5089.000000000000000,11/14/2022 0:00:00,1828,L8,OLI,L,D,-118.801603709999995,34.291479099999997
33.715826000000000,-117.711078000000001,7021.000000000000000,1978.000000000000000,11/14/2022 0:00:00,1829,L8,OLI,H,D,-117.711065939999997,33.715821099999999
33.716098000000002,-117.710756000000003,7022.000000000000000,1977.000000000000000,11/14/2022 0:00:00,1829,L8,OLI,H,D,-117.710743940000000,33.716093100000002
33.715828000000002,-117.710753999999994,7022.000000000000000,1978.000000000000000,11/14/2022 0:00:00,1829,L8,OLI,H,D,-117.710741940000005,33.715823100000001
33.715829999999997,-117.710430000000002,7023.000000000000000,1978.000000000000000,11/14/2022 0:00:00,1829,L8,OLI,M,D,-117.710417939999999,33.715825100000004
33.717269000000002,-117.695223999999996,7070.000000000000000,1973.000000000000000,11/14/2022 0:00:00,1829,L8,OLI,H,D,-117.695211939999993,33.717264100000001
33.716096999999998,-117.711079999999995,2211.000000000000000,1897.000000000000000,11/15/2022 0:00:00,1823,L9,OLI-2,H,D,-117.711067940000007,33.716092099999997
33.715826000000000,-117.711078000000001,2211.000000000000000,1898.000000000000000,11/15/2022 0:00:00,1823,L9,OLI-2,H,D,-117.711065939999997,33.715821099999999
33.716098000000002,-117.710756000000003,2212.000000000000000,1897.000000000000000,11/15/2022 0:00:00,1823,L9,OLI-2,H,D,-117.710743940000000,33.716093100000002
33.715828000000002,-117.710753999999994,2212.000000000000000,1898.000000000000000,11/15/2022 0:00:00,1823,L9,OLI-2,H,D,-117.710741940000005,33.715823100000001
33.717269000000002,-117.695223999999996,2260.000000000000000,1893.000000000000000,11/15/2022 0:00:00,1823,L9,OLI-2,H,D,-117.695211939999993,33.717264100000001
30.340416000000001,-97.619298000000001,4561.000000000000000,3720.000000000000000,1/23/2023 0:00:00,1703,L9,OLI-2,L,D,-97.619290419999999,30.340410720000001
30.340686000000002,-97.619293999999996,4561.000000000000000,3719.000000000000000,1/23/2023 0:00:00,1703,L9,OLI-2,H,D,-97.619286419999995,30.340680720000002
30.340957000000000,-97.619290000000007,4561.000000000000000,3718.000000000000000,1/23/2023 0:00:00,1703,L9,OLI-2,L,D,-97.619282420000005,30.340951720000000
33.716098000000002,-117.710756000000003,5752.000000000000000,7247.000000000000000,1/25/2023 0:00:00,1828,L9,OLI-2,M,D,-117.710743940000000,33.716093100000002
33.715828000000002,-117.710753999999994,5752.000000000000000,7248.000000000000000,1/25/2023 0:00:00,1828,L9,OLI-2,H,D,-117.710741940000005,33.715823100000001
34.291750000000000,-118.801947999999996,2419.000000000000000,5078.000000000000000,1/25/2023 0:00:00,1828,L9,OLI-2,H,D,-118.801935709999995,34.291745100000000
34.291479000000002,-118.801941999999997,2419.000000000000000,5079.000000000000000,1/25/2023 0:00:00,1828,L9,OLI-2,H,D,-118.801929709999996,34.291474100000002
34.291755000000002,-118.801621999999995,2420.000000000000000,5078.000000000000000,1/25/2023 0:00:00,1828,L9,OLI-2,L,D,-118.801609709999994,34.291750100000002
33.716098000000002,-117.710756000000003,7062.000000000000000,1977.000000000000000,1/25/2023 0:00:00,1829,L9,OLI-2,M,D,-117.710743940000000,33.716093100000002
33.715828000000002,-117.710753999999994,7062.000000000000000,1978.000000000000000,1/25/2023 0:00:00,1829,L9,OLI-2,H,D,-117.710741940000005,33.715823100000001
33.716098000000002,-117.710756000000003,5812.000000000000000,7257.000000000000000,2/2/2023 0:00:00,1828,L8,OLI,M,D,-117.710743940000000,33.716093100000002
33.715828000000002,-117.710753999999994,5812.000000000000000,7258.000000000000000,2/2/2023 0:00:00,1828,L8,OLI,H,D,-117.710741940000005,33.715823100000001
34.292020000000001,-118.801953999999995,2479.000000000000000,5087.000000000000000,2/2/2023 0:00:00,1828,L8,OLI,H,D,-118.801941709999994,34.292015100000000
34.291750000000000,-118.801947999999996,2479.000000000000000,5088.000000000000000,2/2/2023 0:00:00,1828,L8,OLI,H,D,-118.801935709999995,34.291745100000000
34.291755000000002,-118.801621999999995,2480.000000000000000,5088.000000000000000,2/2/2023 0:00:00,1828,L8,OLI,H,D,-118.801609709999994,34.291750100000002
34.291483999999997,-118.801615999999996,2480.000000000000000,5089.000000000000000,2/2/2023 0:00:00,1828,L8,OLI,L,D,-118.801603709999995,34.291479099999997
33.715828000000002,-117.710753999999994,7132.000000000000000,1978.000000000000000,2/2/2023 0:00:00,1829,L8,OLI,M,D,-117.710741940000005,33.715823100000001
33.716098000000002,-117.710756000000003,7132.000000000000000,1977.000000000000000,2/2/2023 0:00:00,1829,L8,OLI,M,D,-117.710743940000000,33.716093100000002
33.715826000000000,-117.711078000000001,2331.000000000000000,1898.000000000000000,2/3/2023 0:00:00,1823,L9,OLI-2,L,D,-117.711065939999997,33.715821099999999
33.715828000000002,-117.710753999999994,2332.000000000000000,1898.000000000000000,2/3/2023 0:00:00,1823,L9,OLI-2,L,D,-117.710741940000005,33.715823100000001
38.588458000000003,-75.450273999999993,3650.000000000000000,5087.000000000000000,2/5/2023 0:00:00,1540,L8,OLI,M,D,-75.450272249999998,38.588450180000002
34.292020000000001,-118.801953999999995,2559.000000000000000,5077.000000000000000,2/10/2023 0:00:00,1828,L9,OLI-2,H,D,-118.801941709999994,34.292015100000000
34.291750000000000,-118.801947999999996,2559.000000000000000,5078.000000000000000,2/10/2023 0:00:00,1828,L9,OLI-2,H,D,-118.801935709999995,34.291745100000000
34.291755000000002,-118.801621999999995,2560.000000000000000,5078.000000000000000,2/10/2023 0:00:00,1828,L9,OLI-2,H,D,-118.801609709999994,34.291750100000002
33.716098000000002,-117.710756000000003,5892.000000000000000,7247.000000000000000,2/10/2023 0:00:00,1828,L9,OLI-2,H,D,-117.710743940000000,33.716093100000002
33.715828000000002,-117.710753999999994,5892.000000000000000,7248.000000000000000,2/10/2023 0:00:00,1828,L9,OLI-2,H,D,-117.710741940000005,33.715823100000001
33.716098000000002,-117.710756000000003,7212.000000000000000,1977.000000000000000,2/10/2023 0:00:00,1829,L9,OLI-2,H,D,-117.710743940000000,33.716093100000002
33.715828000000002,-117.710753999999994,7212.000000000000000,1978.000000000000000,2/10/2023 0:00:00,1829,L9,OLI-2,H,D,-117.710741940000005,33.715823100000001
38.588186000000000,-75.450616999999994,3709.000000000000000,5088.000000000000000,2/13/2023 0:00:00,1540,L9,OLI-2,M,D,-75.450615249999998,38.588178180000000
34.292020000000001,-118.801953999999995,2449.000000000000000,5077.000000000000000,2/26/2023 0:00:00,1828,L9,OLI-2,H,D,-118.801941709999994,34.292015100000000
34.291750000000000,-118.801947999999996,2449.000000000000000,5078.000000000000000,2/26/2023 0:00:00,1828,L9,OLI-2,H,D,-118.801935709999995,34.291745100000000
34.291755000000002,-118.801621999999995,2450.000000000000000,5078.000000000000000,2/26/2023 0:00:00,1828,L9,OLI-2,H,D,-118.801609709999994,34.291750100000002
34.291483999999997,-118.801615999999996,2450.000000000000000,5079.000000000000000,2/26/2023 0:00:00,1828,L9,OLI-2,L,D,-118.801603709999995,34.291479099999997
33.717540000000000,-117.695227000000003,5830.000000000000000,7242.000000000000000,2/26/2023 0:00:00,1828,L9,OLI-2,M,D,-117.695214940000000,33.717535099999999
33.717269000000002,-117.695223999999996,5830.000000000000000,7243.000000000000000,2/26/2023 0:00:00,1828,L9,OLI-2,M,D,-117.695211939999993,33.717264100000001
33.717540000000000,-117.695227000000003,7140.000000000000000,1962.000000000000000,2/26/2023 0:00:00,1829,L9,OLI-2,M,D,-117.695214940000000,33.717535099999999
33.717269000000002,-117.695223999999996,7140.000000000000000,1963.000000000000000,2/26/2023 0:00:00,1829,L9,OLI-2,M,D,-117.695211939999993,33.717264100000001
38.588456000000001,-75.450619000000003,3609.000000000000000,5087.000000000000000,3/1/2023 0:00:00,1540,L9,OLI-2,L,D,-75.450617249999993,38.588448180000000
